,VOLUMN1,VOLUMN2,VOLUMN3,VOLUMN4,VOLUMN5,VOLUMN6,VOLUMN7,VOLUMN8,VOLUMN9,VOLUMN10,PRICE1,PRICE2,PRICE3,PRICE4,PRICE5,PRICE6,PRICE7,PRICE8,PRICE9,PRICE10
20171020T44,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T45,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T46,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T47,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T48,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171021T1,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171021T2,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171021T3,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171021T4,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171021T5,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171021T6,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171021T7,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171021T8,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171021T9,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
